id,entry_date,inventory_number,author,title,publisher,city,year,category_id,call_number_author,call_number_title,category_name,source,quantity,status
1005,13-6-2023,1782-1783/SMPN3 KDR/2023,BAGAS SHINUGI ,SERI KETERAMPILAN ANAK MEMBUAT KARAKTER,MEDIANTARA ,JAKARTA,2009,"738,3",BAG,SER,SENI ,DAK203,2,BAIK
1006,13-6-2023,1784-1785/SMPN3 KDR/2023,BAGAS SHINUGI ,ANEKA KREASI DARI BOTOL,MEDIANTARA ,JAKARTA,2009,"738,3",BAG,ANE,SENI ,DAK203,2,BAIK
1007,13-6-2023,1786-1787/SMPN3 KDR/2023,SUSAN ,BERKREASI DENGAN KAIN BEKAS,GANECA EXACT,JAKARTA,2007,"738,3",SUS,BER,SENI ,DAK203,2,BAIK
1008,13-6-2023,1788-1789/SMPN3 KDR/2023,DIAN NOVITASARI ,MARI BERKREASI,KARYA MANDIRI NUSANTARA,JAKARTA,2007,"738,3",DIA,MAR,SENI ,DAK203,2,BAIK
1009,13-6-2023,1790-1791/SMPN3 KDR/2023,RAHMI FITRIANI ,AYO MENGENAL KERAJINAN NUSANTARA,MEDIANTARA ,JAKARTA,2009,704,RAH,AYO,TOPIK KHUSUS SECARA UMUM,DAK203,2,BAIK
1010,13-6-2023,1792-1793/SMPN3 KDR/2023,SUGIARTI ,INDAHNYA BATIKU,MEDIANTARA ,JAKARTA,2009,"746,6",SUG,IND,"SENI KERAJINAN,CETAKAN ",DAK203,2,BAIK
1011,13-6-2023,1794-1796/SMPN3 KDR/2023,INA HASANAH ,SEPAK BOLA,INDAHJAYA ADIPRATAMA,,2009,"796,33",INA,SEP ,"ATLETIK,BOLA KAKI ",DAK203,3,BAIK
1012,13-6-2023,1797-1798/SMPN3 KDR/2023,SUTRISNO S.PD,PEMAIN BULU TANGKIS BERPRESTASI,MUSI PERKASA UTAMA ,,2009,"796,34",SUT,PEM,"ATLETIK,BOLA PAKAI RAKET",DAK203,2,BAIK
1013,13-6-2023,1799-1800/SMPN3 KDR/2023,KHAMIM ,ASYIK BERMAIN MUSIK,WIDYA DUTA GRAFIKA,,2008,786,KHA,ASY,INSTRUMEN-INSTRUN ,DAK203,2,BAIK
1014,13-6-2023,1801-1802/SMPN3 KDR/2023,DRS.HENDRA AGUSTA ,POLA GERAK DALAM SENAM 1,IPA ABONG,JAKARTA,2009,"796,4",HEN,POL,"ATLETIK,SENAM ",DAK203,2,BAIK
1015,13-6-2023,1803-1804/SMPN3 KDR/2023,SUTRISNO S.PD,PEMAIN SEPAK BOLA BERPRESTASI 1,MUSI PERKASA UTAMA ,,2007,"796,3",SUT,PEM,"ATLETIK,PEMAIN BOLA ",DAK203,2,BAIK
1016,13-6-2023,1805-1806/SMPN3 KDR/2023,MAHUDI SOETARMAN ,MENGENAL BATIK TULIS DAN CAP TRADISIONAL,WIDYA DUTA GRAFIKA,,2008,"746,6",MAH,MEN ,"SENI KERAJINAN,CETAKAN ",DAK203,2,BAIK
1017,13-6-2023,1807-1808/SMPN3 KDR/2023,GUPRON ,BERKRASI DENGAN LIMBAH KAYU,CITRA CIPTA PURWOSARI ,JAKARTA,2006,"745,5",GUP,BER,"SENI,PEKERJAAN TANGAN ",DAK203,2,BAIK
1018,13-6-2023,1809-1811/SMPN3 KDR/2023,"SOEDJONO,B.SC",SENI KERAJINAN SULAMAN,ANGKASA BANDUNG,BANDUNG,2007,"738,3",SOE,SEN,SENI ,DAK203,3,BAIK
1019,13-6-2023,1812-1814/SMPN3 KDR/2023,ADRIAN R NUGRAHA,MENGENAL ANEKA CABANG OLAHRAGA,CAHAYA PUSTAKA RAGA,BEKASI,2010,"796,1",ADR,MEN,"ATLETIK,ANEKA RAGAM ",DAK203,3,BAIK
1020,13-6-2023,1815-1816/SMPN3 KDR/2023,DRS.HENDRA AGUSTA ,POLA GERAK DALAM SENAM 3,IPA ABONG,JAKARTA,2009,"796,4",HEN,POL,"ATLETIK,SENAM ",DAK203,2,BAIK
1021,13-6-2023,1817-1818/SMPN3 KDR/2023,BAGAS SHINUGI ,WADAH-WADAH PRAKTIS,MEDIANTARA ,JAKARTA,2009,"738,3",BAG,WAD,SENI ,DAK203,2,BAIK
1022,13-6-2023,1819-1820/SMPN3 KDR/2023,BAGAS SHINUGI ,ANEKA KREASI DARI LEMBAR BUSA,MEDIANTARA ,JAKARTA,2009,"738,3",BAG,ANE,SENI ,DAK203,2,BAIK
1023,13-6-2023,1821-1823/SMPN3 KDR/2023,M.SUMANTA S.PD.I,LAGU DAN PERMAINAN,ESENSI ERLANGGA GROUP,,2017,"780,7",SUM,LAG,"MUSIK,PENDIDIKAN",DAK203,3,BAIK
1024,13-6-2023,1824-1825/SMPN3 KDR/2023,RATIH INDAH PUJI H ,BERKREASI DENGAN MUTE,CITRA PRAYA ,BANDUNG,2007,"745,5",RAT,BER,"SENI,PEKERJAAN TANGAN ",DAK203,2,BAIK
1025,13-6-2023,1826-1827/SMPN3 KDR/2023,DIKY RACHMAT  ,ANEKA KREASI GRAFIS PEMULA,TIGA SERANGKAI ,BANDUNG,2009,"702,8",DIK,ANE,"ANEKA RAGAM SENI DEKORASI,TEKNIK",DAK203,2,BAIK
1026,13-6-2023,1828-1830/SMPN3 KDR/2023,NY.ANDI NURHANI SAPADA ,TARI KREASI BARU SULAWESI SELATAN,MITRA AKSARA PANAITAN,,2007,"793,3",AND,TAR,TARIAN RAKYAT ,DAK203,3,BAIK
1027,13-6-2023,1837-1838/SMPN3 KDR/2023,DR.I KETUT SUDIANA S.PD M KES,KETERAMPILAN DASAR PENCAK SILAT,RAJAWALI PERS,,2017,"796,8",SUD,KET,"ATLETIK,OLAHRAGA PERKELAHIAN ",DAK203,2,BAIK
1028,13-6-2023,1839-1841/SMPN3 KDR/2023,NONO DARSONO ,OLAHRAGA ALAM,PERCA ,JAKARTA,2008,"796,5",NON,OLH,KEHIDUPAN DI ALAM TERBUKA ,DAK203,3,BAIK
1029,13-6-2023,1842-1844/SMPN3 KDR/2023,SYAHRONI ,APLIKASI PRAKTIS PENGAJARAN SENI MUSIK,KARYA MANDIRI PERSADA ,BANDUNG,2008,"780,1",SYA,APL,"MUSIK,FILSAPAT DAN TEORI",DAK203,3,BAIK
1030,13-6-2023,1845-1847/SMPN3 KDR/2023,DRS.SUGIARTO M.M,LANGKAH MENJADI PETENIS HEBAT,MEDIANTARA ,JAKARTA,2009,"796,34",SUG,LAN,"ATLETIK,BOLARAKTE TENIS",DAK203,3,BAIK
1031,14-6-2023,1848-1850/SMPN3 KDR/2023,WENI R ,MENGENAL SENI LUKIS,MEDIANTARA ,JAKARTA,2009,750,WEN,MEN,"SENI LUKIS,LUKISAN ",DAK203,3,BAIK
1032,14-6-2023,1851-1852/SMPN3 KDR/2023,SYAIFUL QOMAR ,KREASI HIASAN DINDING DARI JANUR,PUSPASWARA,JAKARTA,2010,"738,3",SYA,KRE,SENI ,DAK203,2,BAIK
1033,14-6-2023,1853-1854/SMPN3 KDR/2023,TITIN KURAESIN,SULAM PITA,KARSA MANDIRI PERSADA,BANDUNG,2006,"738,3",TIT,SUL,SENI ,DAK203,2,BAIK
1034,14-6-2023,1855-1856/SMPN3 KDR/2023,SOEDJONO BSC ,BERBAGAI HASIL PEKERJAAN DAN KETERAMPILAN,TITIAN ILMU,BANDUNG,2008,"741,6",SOE,BER,"ILUSTRASI,SENI KOMERSIAL ",DAK203,2,BAIK
1035,14-6-2023,1857-1858/SMPN3 KDR/2023,DEDEN DEDI S,SEJARAH BATIK INDONESIA,SARANA PANCA KARYA NUSA,,2009,"746,6",DED,SEJ,"SENI KERAJINAN,CETAKAN ",DAK203,2,BAIK
1036,14-6-2023,1859-1860/SMPN3 KDR/2023,ABU AZKA IBN ABBAS,TEKNIK DASAR BOLA BASKET,TRANS MANDIRI ABADI ,BANDUNG,2010,"796,32",ABU,TEK,"ATLETIK,BOLA BASKET",DAK203,2,BAIK
1037,14-6-2023,1861-1862/SMPN3 KDR/2023,DRA.YUTI REGAWATI ,ANEKA KREASI PANDUAN REMPAH DAN BIJI-BIJIAN,PUSPASWARA,JAKARTA,2010,"738,3",YUT,ANE,SENI ,DAK203,2,BAIK
1038,14-6-2023,1863-1864/SMPN3 KDR/2023,SOEDJONO BSC ,MEMBUAT KERAJINAN DARI KAYU,TITIAN ILMU,BANDUNG,2008,"736,4",SOE,MEM,"KAYU,MENGUKIR ",DAK203,2,BAIK
1039,14-6-2023,1867-1868/SMPN3 KDR/2023,HERRY CAHYO SASTRODIWIRJO ,KRASI BUNGA DARI SEDOTAN,PUSPASWARA,JAKARTA,2010,"738,3",HER,KRE,SENI ,DAK203,2,BAIK
1040,14-6-2023,1869-1870/SMPN3 KDR/2023,ENEN WARDANA,MEMBUAT ANEKA BONEKA DARI SARUNG TANGAN,PUSPASWARA,JAKARTA,2010,"738,3",ENE,MEM,SENI ,DAK203,2,BAIK
1041,14-6-2023,1871-1872/SMPN3 KDR/2023,SOEDJONO BSC ,KETERAMPILAN KERAMIK,ANGKASA BANDUNG,BANDUNG,2009,738,SOE,KET,SENI KERAMIK,DAK203,2,BAIK
1042,14-6-2023,1873-1874/SMPN3 KDR/2023,BAGAS SHINUGI ,MEMBUAT ANEKA PIGURA,MEDIANTARA ,JAKARTA,2009,"738,3",BAG,MEM,SENI ,DAK203,2,BAIK
1043,14-6-2023,1875-1876/SMPN3 KDR/2023,WANS,JARI-JARI TANGAN YANG TERAMPIL,AZKA PRESS,JAKARTA,2006,"745,5",WAN,MEM,"SENI,PEKERJAAN TANGAN ",DAK203,2,BAIK
1044,14-6-2023,1877-1878/SMPN3 KDR/2023,HILMAWAN M.PD,MEMBUAT HIASAN JANUR,AZKA PRESS,,nan,"745,5",HIL,MEM,"SENI,PEKERJAAN TANGAN ",DAK203,2,BAIK
1045,14-6-2023,1879-1880/SMPN3 KDR/2023,TRI WINARI SUGITO ,ANEKA KREASI KADO,PUSPASWARA,JAKARTA,2010,"738,3",WIN,ANE,SENI ,DAK203,2,BAIK
1046,14-6-2023,1881-1882/SMPN3 KDR/2023,CAHYANA INSANA SUNDARA,PANDUAN PRAKTIS DESAIN PERWAJAHAN BUKU,VISINDO MEDIA PERSADA,JAKARTA,2007,"741,6",CAH,PAN ,"ILUSTRASI,SENI KOMERSIAL ",DAK203,2,BAIK
1047,14-6-2023,1883-1884/SMPN3 KDR/2023,FIDELARA ,SEJARAH DAN KISAH SENI TEATER,ARMANDELTA SELARAS,JAKARTA,2010,792,FID,SEJ,TEATER ,DAK203,2,BAIK
1048,14-6-2023,1888-1889/SMPN3 KDR/2023,R E RANGKUTI ,KUMPULAN LAGU-LAGU DAERAH,TITIK TERANG ,JAKARTA,1981,"781,6",RAN,KUM,TRADISI-TRADISI MUSIK ,DAK203,2,BAIK
1049,14-6-2023,1890-1893/SMPN3 KDR/2023,LISYANI AFFANDI ,PIRANTI MENJAHIT,AZKA PRESS,JAKARTA,2006,"738,3",LIS,PIR,SENI ,DAK203,4,BAIK
1050,14-6-2023,1894-1895/SMPN3 KDR/2023,R.AULIA NARTI ,FUTSAL,INDAHJAYA ADIPRATAMA,,2009,"796,33",AUL,FUT,"ATLETIK,BOLA KAKI ",DAK203,2,BAIK
1051,14-6-2023,1896-1898/SMPN3 KDR/2023,BUDI SUPRIYANTO ,SELAYANG PANDANG INSTRUMEN MUSIK TRADISIONAL INDONESIA,AZKA PRESS,JAKARTA,2009,784,BUD,SEL,"INSTRUMEN,MUSIK ",DAK203,3,BAIK
1052,14-6-2023,1899-1900/SMPN3 KDR/2023,SUTRISNO S.PD,PERENANG BERPRESTASI,MUSI PERKASA UTAMA ,,2007,"797,2",SUT,PER,"OLAHRAGA AIR,BERENANG ",DAK203,2,BAIK
1053,14-6-2023,1901-1902/SMPN3 KDR/2023,DRS.SUGIARTO M.M ,LANGKAH MENJADI PEMAIN SEPAK BOLA HEBAT,MEDIANTARA ,JAKARTA,2009,"796,33",SUG,LAN,"ATLETIK,BOLA KAKI ",DAK203,2,BAIK
1054,14-6-2023,1903-1905/SMPN3 KDR/2023,WENI R ,MENGENAL SENI MUSIK DAN LAGU,MEDIANTARA ,JAKARTA,2009,"781,2",WEN,MEN,"PRINSIP UMUM MUSIK,UNSUR MUSIK ",DAK203,3,BAIK
1055,14-6-2023,1906-1910/SMPN3 KDR/2023,NURUL KHASANAH R.A,TARI-TARIAN NUSANTARA,AZKA PRESS,JAKARTA,2009,"793,3",NUR,TAR,TARIAN RAKYAT ,DAK203,5,BAIK
1056,14-6-2023,1911-1915/SMPN3 KDR/2023,RAHARJO S.TP,ANEKA KONSTRUKSI KERAJINAN TANGAN,ERA PUSTAKA UTAMA,SURAKARTA,2008,"736,4",RAH,ANE,"KAYU,MENGUKIR ",DAK203,5,BAIK
1057,15-6-2023,1916-1918/SMPN3 KDR/2023,RIMA YULIASTUTI ,"MENGENAL ALAT MUSIK UNTUK SD,SMP",TIGA SERANGKAI ,SOLO,2009,786,RIM,MEN,"INSTRUMEN,MEKANIS",DAK203,3,BAIK
1058,15-6-2023,1919-1920/SMPN3 KDR/2023,BAGAS SHINUGI ,ANEKA KREASI DARI KOTAK KEMASAN,MEDIANTARA ,JAKARTA,2009,"738,3",BAG,ANE,SENI ,DAK203,2,BAIK
1059,15-6-2023,1921-1922/SMPN3 KDR/2023,HENDRI FIRZANI,SEGALANYA TENTANG SEPAK BOLA,ERLANGGA,,2010,"796,33",HEN,SEG,"ATLETIK,BOLA KAKI ",DAK203,2,BAIK
1060,15-6-2023,1923/SMPN3 KDR/2023,IQBAL AJI D ,RAGAM PUISI LAMA,PERMATA EQUATOR,JAKARTA,2008,811,IQB,RAG,PUISI INDONESIA ,DAK203,1,BAIK
1061,15-6-2023,1924/SMPN3 KDR/2023,HERMAWAN AKSAN ,DENDAM ITU TIDAK SEPERTI POPMA BAMBU,AZKA PRESS,JAKARTA,2006,813,HER,DEN,FIKSI INDONESIA ,DAK203,1,BAIK
1062,15-6-2023,1925/SMPN3 KDR/2023,KIKI DINAR ,SERI AKU INGIN SEKOLAH PENGEMBALA ITIK,BESTARI KIDS,,2005,813,KIK,SER,FIKSI INDONESIA ,DAK203,1,BAIK
1063,15-6-2023,1926/SMPN3 KDR/2023,I MADE SUARSA,GEGURITAN KEBO TARUNTAKA,PARAMITA SURABAYA,,2009,811,SUA,GEG,PUISI INDONESIA ,DAK203,1,BAIK
1064,15-6-2023,1927/SMPN3 KDR/2023,ROBBY TIRTOBISONO ,PERCAKAPAN PRAKTIS BAHASA MANDARIN,APOLLO SURABAYA ,,nan,"895,1",ROB,PER,KESUSASTRAAN CINA ,DAK203,1,BAIK
1065,15-6-2023,1928/SMPN3 KDR/2023,R.M BUYA AST,TUANKU TAMBUSAI,BINTANG BOOKS,,2009,813,BUY,BIN,FIKSI INDONESIA ,DAK203,1,BAIK
1066,15-6-2023,1929/SMPN3 KDR/2023,KIARA SIAUW,LEONARDO DA VINCI,GRAMEDIA JAKARTA ,,1995,813,KIA,LEO,FIKSI INDONESIA ,DAK203,1,BAIK
1067,15-6-2023,1930/SMPN3 KDR/2023,WENDI W.R.D,SENI MENGGAYAKAN KALIMAT,PERMATA EQUATOR ,JAKARTA,2008,810,WEN,SEN,KESUSASTRAAN BAHASA INDONESIA ,DAK203,1,BAIK
1068,15-6-2023,1931/SMPN3 KDR/2023,GIBRAN MAULANA ,KUMPULAN KISAH ANAK SEDUNIA TERBAIK,KARYA GEMILANG UTAMA,,nan,813,GIB,KUM,FIKSI INDONESIA ,DAK203,1,BAIK
1069,15-6-2023,1933/SMPN3 KDR/2023,ICHWAN BUDI UTUMO ,KARENA SOMBONG DAN SERAKAH,MEDIATAMA ,SOLO,2007,800,ICH,KAR,KESUSASTRAAN,DAK203,1,BAIK
1070,15-6-2023,1934/SMPN3 KDR/2023,DIDIK DJUNAEDI ,RAHASIA JARING LABA-LABA,GADING INTI PRIMA,JAKARTA,2009,813,DID,RAH,FIKSI INDONESIA ,DAK203,1,BAIK
1071,15-6-2023,1935/SMPN3 KDR/2023,SARAH PAKPAHAN ,ULYSSES MOORE PENJAGA BATU,ERLANGGA ,,2006,813,SAR,ULY,FIKSI INDONESIA ,DAK203,1,BAIK
1072,15-6-2023,1937/SMPN3 KDR/2023,KARUMI IYAGI ,SARANGHAEYO,ZETTU ,JAKARTA,2012,813,KAR,SAR,FIKSI INDONESIA ,DAK203,1,BAIK
1073,15-6-2023,1941/SMPN3 KDR/2023,DRS.SUHARNO PH ,KELUARGA PECINTA LINGKUNGAN,GANECA EXACT,JAKARTA,2007,813,SUH,KEL,FIKSI INDONESIA ,DAK203,1,BAIK
1074,15-6-2023,1943/SMPN3 KDR/2023,AVICENNA,MENULIS SURAT DINAS,PERMATA EQUATOR ,JAKARTA,2008,816,AVI,MEN,SURAT INDONESIA,DAK203,1,BAIK
1075,15-6-2023,1944/SMPN3 KDR/2023,NOLE ,DON’T JUDGE A MAN BY HIS FACE,MOMENTUM ,BANDUNG,2008,813,NOL,DON,FIKSI INDONESIA ,DAK203,1,BAIK
1076,15-6-2023,1945/SMPN3 KDR/2023,GIBRAN MAULANA ,KERBAU DAN BUAYA,CAHAYA AGENCY ,,SURABAYA,813,GIB,KER,FIKSI INDONESIA ,DAK203,1,BAIK
1077,15-6-2023,1946/SMPN3 KDR/2023,IWAN HENDRAWAN ,MENGENAL PENYAIR DUNIA DAN INDONESIA,MUSI PERKASA UTAMA ,,2007,810,IWA,MEN,KESUSASTRAAN BAHASA INDONESIA ,DAK203,1,BAIK
1078,15-6-2023,1947/SMPN3 KDR/2023,S.BAYA,KEMELUT,BINTANG BOOKS,,2009,813,BAY,KEM,FIKSI INDONESIA ,DAK203,1,BAIK
1079,15-6-2023,1948/SMPN3 KDR/2023,EDI WARSIDI,DARI PADA BERKELAHI LEBIH BAIK BERPRESTASI,RIZKY ADITYA,JAKARTA,2015,813,EDI,DAR,FIKSI INDONESIA ,DAK203,1,BAIK
1080,15-6-2023,1949/SMPN3 KDR/2023,BINTANG ANGKASA ,BERBALAS PANTUN,PERMATA EQUATOR,JAKARTA,2008,811,BIN,BER,PUISI INDONESIA ,DAK203,1,BAIK
1081,15-6-2023,1951/SMPN3 KDR/2023,"MUHAMMAD SAIDI,M.PD",JELI MARLUPI,SAHALA ADIDAYATAMA,JAKARTA,2012,813,MUH,JEL,FIKSI INDONESIA ,DAK203,1,BAIK
1082,15-6-2023,1952/SMPN3 KDR/2023,GIBRAN MAULANA ,TIMUN MAS,AULIA ,,nan,813,GIB,TIM,FIKSI INDONESIA ,DAK203,1,BAIK
1083,15-6-2023,1953/SMPN3 KDR/2023,SAPARDI DJOKONDAMONO,PUISI INDONESIA SEBELUM KEMERDEKAAN,REMAJA ROSDAKARYA,BANDUNG,2004,811,SAP,PUI,PUISI INDONESIA ,DAK203,1,BAIK
1084,15-6-2023,1954/SMPN3 KDR/2023,GIBRAN MAULANA ,LUTUNG KASARUNG,CAHAYA AGENCY ,,SURABAYA,813,GIB,LUT,FIKSI INDONESIA ,DAK203,1,BAIK
1085,15-6-2023,1957/SMPN3 KDR/2023,SARI PUSPARINI ,SURAT UNTUK IBU NEGARA,REMAJA ROSDAKARYA,BANDUNG,2008,810,SAR,SUR,KESUSASTRAAN BAHASA INDONESIA ,DAK203,1,BAIK
1086,15-6-2023,1958/SMPN3 KDR/2023,I WAYAN SUARDIKA ,SEPOTONG KARTU NAMA DI ATAS MEJA MAKAN,PUSTAKA SUARDI ,DENPASAR,2013,813,SUA,SEP ,FIKSI INDONESIA ,DAK203,1,BAIK
1087,15-6-2023,1959/SMPN3 KDR/2023,NURMIADI,VASCO DA GAMA PENEMU LAUT DARI EROPA KE ASIA,BALI NIRWANA RESORT,,JAKARTA,813,NUR,VAS,FIKSI INDONESIA ,DAK203,1,BAIK
1088,15-6-2023,1960/SMPN3 KDR/2023,AEP SAEFULLOH ,HADIAH UNTUK BAPAK,GANECA EXACT,JAKARTA,2007,813,AEP,HAD,FIKSI INDONESIA ,DAK203,1,BAIK
1089,15-6-2023,1961/SMPN3 KDR/2023,YADI SUSILO ,CATATAN DARI PULAU LOMBOK,JAYA ABADI ,,2009,813,YAD,CAT,FIKSI INDONESIA ,DAK203,1,BAIK
1090,16-6-2023,1962/SMPN3 KDR/2023,AFIFAH AFRA AMATULLAH ,SYAHID SAMURAI,INTERMEDIA ,SOLO,2012,813,AFI,SYA,FIKSI INDONESIA ,DAK203,1,BAIK
1091,16-6-2023,1963/SMPN3 KDR/2023,WILLIAM J MC CULLOGHT ,TEKNIK DASAR BERPIDATO,PIONIR JAYA ,BANDUNG,1986,"808,5",WIL,TEK,RETORIK PIDATO,DAK203,1,BAIK
1092,16-6-2023,1964/SMPN3 KDR/2023,T.BACHTIAR ,MENGARUNGI LAUT BIRU,AZKA PRESS,JAKARTA,2006,813,BAC,MEN,FIKSI INDONESIA ,DAK203,1,BAIK
1093,16-6-2023,1967/SMPN3 KDR/2023,DHARMA DEWI ,I TABUAN NGAKU RIRIH,KAYUMAS AGUNG,DENPASAR,2014,819,DHA,TAB,KESUSASTRAAN BAHASA DAERAH ,DAK203,1,BAIK
1094,16-6-2023,1968/SMPN3 KDR/2023,LIN MEI SUEN ,ISAAC NEWTON,BALI NIRWANA RESORT,JAKARTA,1995,813,LIN,ISA,FIKSI INDONESIA ,DAK203,1,BAIK
1095,16-6-2023,1969/SMPN3 KDR/2023,AEP SAEFULLOH ,DETEKTIF RUMAH KREATIF,GANECA EXACT,JAKARTA,2007,813,AEP,DET,FIKSI INDONESIA ,DAK203,1,BAIK
1096,16-6-2023,1970/SMPN3 KDR/2023,IBNU SUROYO ,AGUNG ANAK TRANSMIGRAN,AZKA PRESS,,nan,813,IBN,AGU,FIKSI INDONESIA ,DAK203,1,BAIK
1097,16-6-2023,1971/SMPN3 KDR/2023,SOEKARDI ,KISAH DI BALIK MINYAK BUMI,WACANA PRIMA,,2009,813,SOE,KIS,FIKSI INDONESIA ,DAK203,1,BAIK
1098,16-6-2023,1972/SMPN3 KDR/2023,H.RESTIANTI ,PENINGKATAN MUTU PENDIDIKAN DALAM MENGAJARKAN DRAMA,CITRA PRAYA ,BANDUNG,2009,"808,8",RES,PEN,KUMPULAN KESUSASTRAAN ,DAK203,1,BAIK
1099,16-6-2023,1973/SMPN3 KDR/2023,UTI DARMAWATI ,MENULIS RINGKASAN DAN SINOPSIS,PERMATAEQUATOR ,JAKARTA,2008,819,UTI,MEN,KESUSASTRAAN BAHASA DAERAH ,DAK203,1,BAIK
1100,16-6-2023,1974/SMPN3 KDR/2023,BUNG SMAS ,KUNANG-KUNANG TERBANG SIANG,ERA DICITRA INTERMEDIA ,,nan,813,BUN,KUN,FIKSI INDONESIA ,DAK203,1,BAIK
1101,16-6-2023,1976/SMPN3 KDR/2023,AEP SAEFULLOH ,SURAT DARI LANGIT,GANECA EXACT,JAKARTA,2008,813,AEP,SUR,FIKSI INDONESIA ,DAK203,1,BAIK
1102,16-6-2023,1977/SMPN3 KDR/2023,DRA.MINASARI ,MISTERI SEBUAH DANAU,GANECA EXACT,JAKARTA,2008,813,MIN,MIS,FIKSI INDONESIA ,DAK203,1,BAIK
1103,16-6-2023,1978/SMPN3 KDR/2023,WAHYUDIN ,DUA ANAK TELADAN,AZKA PRESS,JAKARTA,2006,813,WAH,DUA,FIKSI INDONESIA ,DAK203,1,BAIK
1104,16-6-2023,1981/SMPN3 KDR/2023,USMAN SETIADI ,SANG DEWI BERMAHKOTA PELANGI,AZKA PRESS,JAKARTA,2006,813,USM,SAN,FIKSI INDONESIA ,DAK203,1,BAIK
1105,16-6-2023,1982/SMPN3 KDR/2023,JUSUF D.C,JASA SEBUAH PERJUANGAN,AZKA PRESS,JAKARTA,2006,813,JUS,JAS,FIKSI INDONESIA ,DAK203,1,BAIK
1106,16-6-2023,1983/SMPN3 KDR/2023,PANG KIM XIONG,BENJAMIN FRANKLIN PENEMU PENANGKAL PETIR,ELEX MEDIA KOMPUTINDO,JAKARTA,2007,813,PAN,BEN,FIKSI INDONESIA ,DAK203,1,BAIK
1107,16-6-2023,1984/SMPN3 KDR/2023,YULI HESTI WAHYUNINGSIH ,KIAT BERPIDATO,PERMATAEQUATOR ,JAKARTA,2008,815,YUL,KIA,PIDATO INDONESIA ,DAK203,1,BAIK
1108,16-6-2023,1985/SMPN3 KDR/2023,E.KOSASIH ,KHAZANAH SASTRA MELAYU KLASIK,NOBEL EDUMEDIA,PULOGADUNG,2008,899,KOS,KHA,KESUSASTRAAN MELAYU,DAK203,1,BAIK
1109,16-6-2023,1986/SMPN3 KDR/2023,T.BACHTIAR ,DI ANTARA DEBU DAN BATU GALUNGGUNG,AZKA PRESS,,nan,813,BAC,DIA,FIKSI INDONESIA ,DAK203,1,BAIK
1110,16-6-2023,1987/SMPN3 KDR/2023,KUSWILONO ,MENGISI BERBAGAI JENIS FORMULIR,PERMATAEQUATOR ,JAKARTA,2008,816,KUS,MEN,SURAT INDONESIA,DAK203,1,BAIK
1111,16-6-2023,1989/SMPN3 KDR/2023,KARDONO ,AKU BANGGA MENJADI ANAK INDONESIA,ARMANDELTA SELARAS,,2007,813,KAR,AKU,FIKSI INDONESIA ,DAK203,1,BAIK
1112,16-6-2023,1990/SMPN3 KDR/2023,ASEP DADANG ,MEMBUAT PR YANG MENYENANGKAN,GLOBALINDO ,BANDUNG,2007,807,ASE,MEM,"PENDIDIKAN,TOPIK BERKAITAN ",DAK203,1,BAIK
1113,16-6-2023,1991/SMPN3 KDR/2023,FIDELARA ,MADE PERGI JAUH,BSD MIPA,JAKARTA,2015,813,FID,MAD,FIKSI INDONESIA ,DAK203,1,BAIK
1114,16-6-2023,1992/SMPN3 KDR/2023,AEP SAEFULLOH ,SAHABAT LAUT,GANECA EXACT,JAKARTA,2008,813,AEP,SAH,FIKSI INDONESIA ,DAK203,1,BAIK
1115,16-6-2023,1993/SMPN3 KDR/2023,AF IDAH SLMAH,KEAJAIBAN CANDI BOROBUDUR,MEDIATAMA ,SURAKARTA,2007,813,IDA,KEA,FIKSI INDONESIA ,DAK203,1,BAIK
1116,16-6-2023,1994/SMPN3 KDR/2023,DOUWES DEKKER,DANUDIRJA SETIABUDHI,SARANA PANCA KARYA NUSA,BANDUNG,2009,813,DOU,DAN,FIKSI INDONESIA ,DAK203,1,BAIK
1117,16-6-2023,1995/SMPN3 KDR/2023,DINDIN NASRUDIN ,BUDI PEKERTI KEPADA TEMAN,KARYA MANDIRI PRATAMA,JAKARTA,2006,813,DIN,BUD,FIKSI INDONESIA ,DAK203,1,BAIK
1118,16-6-2023,1998/SMPN3 KDR/2023,WIMPY S.I,DUKUN MAMARIA,BINTANG BOOKS,,2009,813,WIM,DUK,FIKSI INDONESIA ,DAK203,1,BAIK
1119,16-6-2023,1999/SMPN3 KDR/2023,TITI B ,MENJEBAK PEMBURU BADAK,GANECA EXACT,BANDUNG,2007,813,TIT,MEN,FIKSI INDONESIA ,DAK203,1,BAIK
1120,16-6-2023,2000/SMPN3 KDR/2023,TUBAGUS FAJAR ,CINTA LINGKUNGAN HIDUP,GANECA EXACT,JAKARTA,2006,813,TUB,CIN,FIKSI INDONESIA ,DAK203,1,BAIK
1121,16-6-2023,2001/SMPN3 KDR/2023,JERO MANGKU MADE BUDA,BABAD NUSA PENIDA,PARAMITA SURABAYA,,2007,"801,16",BUD,BAB,FILSAFAT TEORI ,DAK203,1,BAIK
1122,16-6-2023,2002/SMPN3 KDR/2023,KETUT GINARSA ,GEGURITAN JAYAPRANA,KAYUMAS AGUNG,DENPASAR,1989,819,GIN,GEG,KESUSASTRAAN BAHASA DAERAH ,DAK203,1,BAIK
