Tanggal Masuk,No Inventaris,Penyusun,Judul Buku,Penerbit,Kota Terbit,Tahun Terbit,Call Number Klasifikasi,Call Number Penyusun,Call Number Klasifikasi Judul,Asal,Eks,Status
21-06-2023,2292/SMPN3 KDR/2023,IAN MUSTAFA,JAYENGRANA,BINTANG ILMU ,,2009,920,JAY,BIN,DAK203,1,BAIK
21-06-2023,2293/SMPN3 KDR/2023,WENI R ,KEBAKARAN,MEDIANTARA ,JAKARTA,2009,904.7,WEN,KEB,DAK203,1,BAIK
21-06-2023,2294/SMPN3 KDR/2023,EKO PRAPTANTO ,SEJARAH INDONESIA 5 ZAMAN KEBANGKITAN NASIONAL,BINA SUMBER DAYA MIPA,JAKARTA,2010,959.8,EKO,SEJ,DAK203,1,BAIK
21-06-2023,2295/SMPN3 KDR/2023,EKO PRAPTANTO ,SEJARAH INDONESIA 8 ZAMAN ORDE LAMA,BINA SUMBER DAYA MIPA,JAKARTA,2010,950.1,EKO,SEJ,DAK203,1,BAIK
21-06-2023,2296/SMPN3 KDR/2023,EKO PRAPTANTO ,SEJARAH INDONESIA 9 ZAMAN ORDE BARU,BINA SUMBER DAYA MIPA,JAKARTA,2010,900,EKO,SEJ,DAK203,1,BAIK
21-06-2023,2297/SMPN3 KDR/2023,EKO PRAPTANTO ,SEJARAH INDONESIA 7 ZAMAN KEMERDEKAAN,BINA SUMBER DAYA MIPA,JAKARTA,2010,900,EKO,SEJ,DAK203,1,BAIK
21-06-2023,2298-2299/SMPN3 KDR/2023,MORENA CINDO ,THE PRESIDENT,SKETSA AKSARA LALITYA,JAKARTA,2010,923.1,MOR,THE,DAK203,2,BAIK
21-06-2023,2300/SMPN3 KDR/2023,HERLINA RAHMAWATI ,BENCANA ALAM DAN MASA DEPAN BUMI,NOBEL EDUMEDIA,JAKARTA,2008,904.5,HER,BEN,DAK203,1,BAIK
21-06-2023,2302/SMPN3 KDR/2023,B.A SALEH ,DV.SUTOMO,CITRA PRAYA ,BANDUNG,2007,928,SAL,SUT,DAK203,1,BAIK
21-06-2023,2303/SMPN3 KDR/2023,DEVI ANDRIANA ,MENGENAL KERAJAAN,MITRA AKSARA PANAITAN,,2009,929.7,DEV,MEN,DAK203,1,BAIK
21-06-2023,2304/SMPN3 KDR/2023,SARI PUSPARINI ,MASA PRAKEMERDEKAAN PUTRA SANG FAJAR II,REMAJA ROSDAKARYA ,BANDUNG,2003,900,SAR,MAS,DAK203,1,BAIK
21-06-2023,2305/SMPN3 KDR/2023,DEVI ADRIANA ,MENGENAL DUNIA DENGAN PETA,SARANA PANCA KARYA NUSA,,2009,912,DEV,MEN,DAK203,1,BAIK
21-06-2023,2306/SMPN3 KDR/2023,SARI PUSPARINI ,MASA PRAKEMERDEKAAN PUTRA SANG FAJAR I,REMAJA ROSDAKARYA ,BANDUNG,2002,900,SAR,MAS,DAK203,1,BAIK
21-06-2023,2307/SMPN3 KDR/2023,ANIMIK WORLD,ALEXANDER GRAHAM BELL,ELEX MEDIA KOMPUTINDO,JAKARTA,2001,926,ANI,ALE,DAK203,1,BAIK
21-06-2023,2308/SMPN3 KDR/2023,ANNA MARIANA ,KERAJAAN SRIWIJAYA,PERMATAEQUATOR ,,2008,959.8,ANN,KER,DAK203,1,BAIK
21-06-2023,2309/SMPN3 KDR/2023,REDHITE K ,TAMBELO MENITI HARI DI OTTAKWA,ERA ADICITRA INTERMEDIA,SURAKARTA,2010,910.4,RED,TAM,DAK203,1,BAIK
21-06-2023,2310/SMPN3 KDR/2023,TIRA IKRANEGARA,JAKA KENDIL,SERBA JAYA ,,2008,920,TIR,JAK,DAK203,1,BAIK
21-06-2023,2311/SMPN3 KDR/2023,EKO PRAPTANTO ,SEJARAH INDONESIA 3 ZAMAN MODERN AWAL,BINA SUMBER DAYA MIPA,JAKARTA,2010,950,EKO,SEJ,DAK203,1,BAIK
21-06-2023,2312/SMPN3 KDR/2023,KWOK JUI SENG,GEORGE WASHINGTON,ELEX MEDIA KOMPUTINDO,JAKARTA,2005,920,KWO,GEO,DAK203,1,BAIK
22-06-2023,2313/SMPN3 KDR/2023,PAULA BORTON,100 PENGETAHUAN TENTANG WILAYAH BARAT YANG LIAR,PAKAR RAYA ,,2006,910,PAU,PEN,DAK203,1,BAIK
22-06-2023,2314-2315/SMPN3 KDR/2023,SARI PUSPARINI ,BUNG KARNO MENCARI TUHAN,REMAJA ROSDAKARYA ,BANDUNG,2005,900,SAR,BUN,DAK203,2,BAIK
22-06-2023,2316/SMPN3 KDR/2023,SARI PUSPARINI ,MASA KEMERDEKAAN PUTRA SANG FAJAR,REMAJA ROSDAKARYA ,BANDUNG,2004,900,SAR,MAS,DAK203,1,BAIK
22-06-2023,2317/SMPN3 KDR/2023,DEVI ADRIANA ,DUNIA SEKITAR KITA,SARANA PANCA KARYA NUSA,,2009,910,DEV,DUN,DAK203,1,BAIK
22-06-2023,2318/SMPN3 KDR/2023,SARI PUSPARINI ,MASA KECIL PUTRA SANG FAJAR,REMAJA ROSDAKARYA ,BANDUNG,2001,920,SAR,MAS,DAK203,1,BAIK
22-06-2023,2319-2320/SMPN3 KDR/2023,BAHRUDIN SUPARDI ,BUNG HATTA MASA PEMERINTAHAN III,REMAJA ROSDAKARYA ,BANDUNG,2006,923.2,BAH,BUN,DAK203,2,BAIK
22-06-2023,2321/SMPN3 KDR/2023,SARI PUSPARINI ,MASA PEMUDA PUTRA SANG FAJAR,REMAJA ROSDAKARYA ,BANDUNG,2001,920,SAR,MAS,DAK203,1,BAIK
22-06-2023,2322/SMPN3 KDR/2023,SARI PUSPARINI ,MASA PEMERINTAHAN PUTRA SANG FAJAR,REMAJA ROSDAKARYA ,BANDUNG,2006,922,SAR,MAS,DAK203,1,BAIK
22-06-2023,2326/SMPN3 KDR/2023,DHEA INDA D.Z ,PLANTS AND ANIMALS,SARANA PANCA KARYA NUSA,,2009,001,DHE,PLA,DAK203,1,BAIK
22-06-2023,2327/SMPN3 KDR/2023,ELIN ROSALIN ,PEMANFAATAN PERPUSTAKAAN DAN SUMBER INFORMASI,KARSA MANDIRI PERSADA ,BANDUNG,2008,025,ELI,PEM,DAK203,1,BAIK
22-06-2023,2328/SMPN3 KDR/2023,I KETUT SUBAGIASTA ,SAIVA SIDDHANTA DI INDIA DAN DI BALI,PARAMITA SURABAYA,,2006,200,SUB,SAI,DAK203,1,BAIK
22-06-2023,2332/SMPN3 KDR/2023,DR.IMAM THOLKHAH,"MANUSIA,AGAMA,DAN PERDAMAIAN",AL GHAZALI ,JAKARTA,2008,2X0,IMA,MAN,DAK203,1,BAIK
22-06-2023,2333-2342/SMPN3 KDR/2023,DR.IMAM THOLKHAH,TANGGUNG JAWAB SOSIAL PENDIDIKAN ISLAM,AL GHAZALI ,TANGERANG,2008,2X0,IMA,TAN,DAK203,10,BAIK
22-06-2023,2343/SMPN3 KDR/2023,MB.RAHIMSYAH AR,INDAHNYA SURGA PEDIHNYA SIKSA NERAKA,MEDIA PUSTAKA ,,,236.2,RAH,IND,DAK203,1,BAIK
22-06-2023,2344/SMPN3 KDR/2023,KANDUK SUPATRA,KI PASUNG GRIGIS,PANAKOM,BALI,2006,900,KAN,KIP,DAK203,1,BAIK
22-06-2023,2345/SMPN3 KDR/2023,LILIK ,MEMAHAMI SAINA DI SEKITAR RUMAH,MITRA UTAMA,BEKASI,2008,500,LIL,MEM,DAK203,1,BAIK
22-06-2023,2346/SMPN3 KDR/2023,WAHJUDI DJAJA ,NASIONALISME INDONESIA DAN PANCASILA,PERMATAEQUATOR ,JAKARTA,2008,950.1,WAH,NAS,DAK203,1,BAIK
22-06-2023,2347-2348/SMPN3 KDR/2023,A.HIDAYAT ARDIBRATA ,BEKERJA SEBAGAI PENGACARA,ESENSI ERLANGGA GROUP,JAKARTA,2010,340,HID,BEK ,DAK203,2,BAIK
23-06-2023,2351/SMPN3 KDR/2023,GEDE AGUS BUDI ADNYANA ,MENGENAL PAHLAWAN NASIONAL BANGSA INDONESIA,GANDA PUTRA ,GIANYAR,2014,923.1,BUD,MEN,DAK203,1,BAIK
23-06-2023,2352/SMPN3 KDR/2023,WAHYU PURNOMO ,TERAMPIL BERMUSIK,PUSAT PERBUKUAN ,JAKARTA,2010,780.7,WAH,TER,DAK203,1,BAIK
23-06-2023,2353-2363/SMPN3 KDR/2023,FITRYAN G.DENNIS,BEKERJA SEBAGAI PENULIS SKENARIO,ESENSI ERLANGGA GROUP,JAKARTA,2008,791.4,FIT,BEK ,DAK203,11,BAIK
23-06-2023,2364/SMPN3 KDR/2023,DRS.HENDRA AGUSTA ,POLA GERAK DALAM SENAM 2,IPA ABONG ,JAKARTA,2009,796.4,HEN,POL,DAK203,1,BAIK
23-06-2023,2365/SMPN3 KDR/2023,IR.ANY SULISTYOWATI ,MEMBUAT KARTU UCAPAN DARI LIMBAH,PUSPASWARA,JAKARTA,2010,738.3,ANY,MEM,DAK203,1,BAIK
23-06-2023,2367/SMPN3 KDR/2023,ALANNA FARDIANI ,AYO MENGUKUR LUAS,GRAHA ILMU MULIA ,SURABAYA,2009,700,ALA,AYO,DAK203,1,BAIK
23-06-2023,2369/SMPN3 KDR/2023,PROF.DR.SUTARNO M.PD,KOMPETENSI DASAR EKONOMI,TIGA SERANGKAI ,SOLO,2004,657,SUT,KOM,DAK203,1,BAIK
23-06-2023,2377/SMPN3 KDR/2023,ADE YETI N ,PENGHIJAUAN NTUK MENGURANGI PENCEMARAN,AZKA PRESS,,2006,634,ADE,PEN,DAK203,1,BAIK
23-06-2023,2379/SMPN3 KDR/2023,ANANG SAEPULOH ,TANAH PENYANGGA KEHIDUPAN,HABSA JAYA ,BANDUNG,2009,631.4,ANA,TAN,DAK203,1,BAIK
23-06-2023,2380/SMPN3 KDR/2023,M.ALGIBRAN ,TEKNOLOGI DALAM KEHIDUPAN,MEDIA KOMUNIKASI ,,2007,621,ALG,TEK,DAK203,1,BAIK
23-06-2023,2382/SMPN3 KDR/2023,WESTRININGSIH ,TANAMAN KELAPA YANG BERDAYA GUNA,PERMATAEQUATOR ,JAKARTA,2008,641,WES,TAN,DAK203,1,BAIK
23-06-2023,2387/SMPN3 KDR/2023,ERLANGGA FOR KIDS,CERITA RAKYAT NUSANTARA,ERLANGGA ,JAKARTA,,398,ERL,CER,DAK203,1,BAIK
23-06-2023,2388/SMPN3 KDR/2023,MARDIANI PANDEGO,PUTRI LOEHA DAN PAYUNG SAKTINYA,GRAMEDIA ,JAKARTA,2008,398,MAR,PUT,DAK203,1,BAIK
23-06-2023,2389/SMPN3 KDR/2023,ALI MUAKIR ,FAVORIT MUAKIR,CHILPRESS,BANDUNG,2009,813,ALI,FAV,DAK203,1,BAIK
23-06-2023,2391-2392/SMPN3 KDR/2023,ANIS APRILIAWATI ,IDIOMS FOR YOU,GANECA EXACT,JAKARTA,2009,423,ANI,IDI,DAK203,2,BAIK
23-06-2023,2398/SMPN3 KDR/2023,JRO MANGKU PULASARI ,BABAD PULA SARI,PARAMITA SURABAYA,SURABAYA,2007,801,PUL,BAB,DAK203,1,BAIK
23-06-2023,2401/SMPN3 KDR/2023,MARIA JOSEPHIN ,CERPEN-CERPEN PUJANGGA BARU,WEDATAMA ,JAKARTA,2006,813,MAR,CER,DAK203,1,BAIK
23-06-2023,2405-2406/SMPN3 KDR/2023,ARI WAHYU ARYANDI ,BERPETUALANG DI PLANET BUMI,SARANA PANCA KARYA NUSA,,2009,530,ARI,BER,DAK203,1,BAIK
23-06-2023,2407/SMPN3 KDR/2023,JULIANI NUR AZIZA ,BERBAGAI CARA BINTANG BERKOMUNIKASI,ROSDA,BANDUNG,2005,591,JUL,BER,DAK203,1,BAIK
23-06-2023,2408/SMPN3 KDR/2023,ARI WAHYU ARYANDI ,MATERI DAN BENDA,SARANA PANCA KARYA NUSA,,2009,500.2,ARI,MAT,DAK203,1,BAIK
23-06-2023,2409/SMPN3 KDR/2023,RIZKA NUR ABADIAH,MENGAMATI KEHIDUPAN ULAR,ROSDA,BANDUNG,2006,590.7,RIZ,MEN,DAK203,1,BAIK
23-06-2023,2410/SMPN3 KDR/2023,FRANKLIN WATTS,PLASTIK DAN LINGKUNGAN,PAKAR RAYA ,,2006,550,FRA,PLA,DAK203,1,BAIK
23-06-2023,2411/SMPN3 KDR/2023,FRANKLIN WATTS,BATU MULIA DAN LINGKUNGAN,PAKAR RAYA ,,2006,540,FRA,BAT,DAK203,1,BAIK
23-06-2023,2412/SMPN3 KDR/2023,LESTARI ,EMAS HIJAU DARI RAWA,GANECA EXACT,JAKARTA,2005,581.9,LES,EMA,DAK203,1,BAIK
24-06-2023,2415/SMPN3 KDR/2023,ANNA MARIANA ,"AKU MAKIN TAHU TENTANG ASTEROID,METEOR,BINTANG,GALAKSI",BSD MIPA,JAKARTA,2010,520,ANN,AKU,DAK203,1,BAIK
24-06-2023,2417/SMPN3 KDR/2023,BAHARUDIN SUPARDI ,UDARA DAN PENERBANGAN ANTARIKSA,ROSDA,BANDUNG,1998,523.3,BAH,UDR,DAK203,1,BAIK
24-06-2023,2418/SMPN3 KDR/2023,"SUHARNO WIDI NUGROHO,ST",BERMAIN MATEMATIKA DENGAN KOMPUTER,ANAK ASALEH,,2006,519.4,SUH,BER,DAK203,1,BAIK
24-06-2023,2419/SMPN3 KDR/2023,MUHAMMAD RAMDHANADI ,DINOSAURUS DAN FOSIL,SARANA PANCA KARYA NUSA,,2009,591,MUH,DIN,DAK203,1,BAIK
24-06-2023,2422/SMPN3 KDR/2023,SATRIO A ,BERANEKA RAGAM IKAN AIR LAUT,SANDIARTA SUKSES,,2011,597,SAT,BER,DAK203,1,BAIK
24-06-2023,2423/SMPN3 KDR/2023,YUNITA NILA KUSUMA,DINOSAURS,SKETSA AKSARA LALITYA,JAKARTA,2010,591,YUN,DIN,DAK203,1,BAIK
24-06-2023,2424/SMPN3 KDR/2023,EMI SULANI ,KONDUKTOR DAN ISOLATOR,PERMATAEQUATOR ,JAKARTA,2008,542.8,EMI,KON,DAK203,1,BAIK
24-06-2023,2432/SMPN3 KDR/2023,FRANKLIN WATTS,HAK ASASI SATWA,PAKAR RAYA ,,2006,590,FRA,HAK,DAK203,1,BAIK
24-06-2023,2433-2434/SMPN3 KDR/2023,JOKO SUTRISNO ,PESONA DAUN ANTHURIUM JENMANNI,TIGA SERANGKAI ,SOLO,2007,586,JOK,PES,DAK203,2,BAIK
24-06-2023,2438-2440/SMPN3 KDR/2023,ALANNA FARDIANI ,AYO MENGUKUR KELAJUAN,GRAHA ILMU MULIA ,SURABAYA,2009,516.9,ALA,AYO,DAK203,3,BAIK
24-06-2023,2441-2442/SMPN3 KDR/2023,RUMIDA LUMBAN RAJA ,BAWANG MERAH,PANCA ANUGRAH SAKTI,TANGERANG,2010,581,RUM,BAW,DAK203,2,BAIK
24-06-2023,2443-2445/SMPN3 KDR/2023,ALANNA FARDIANI ,AYO MENGUKUR BERAT,GRAHA ILMU MULIA ,SURABAYA,2009,516.9,ALA,AYO,DAK203,3,BAIK
24-06-2023,2446-2448/SMPN3 KDR/2023,DIDIK DJUNAEDI ,MENGENAL BANGUN DAN BELAJAR PECAHAN,GADING INTI PRIMA,JAKARTA,2010,513,DID,MEN,DAK203,3,BAIK
24-06-2023,2449-2451/SMPN3 KDR/2023,ANITA VAN SAAN ,90 EKSPERIMEN,TIGA SERANGKAI ,,2005,680,ANI,EKS,DAK203,3,BAIK
